Season,T1_TeamID,T2_TeamID,Pred
2019,1125,1396,0.5939085551132643
2019,1192,1341,0.5249670411110847
2019,1113,1385,0.4778829871043091
2019,1295,1300,0.4525025384729927
2019,1120,1308,0.6887687241438385
2019,1124,1393,0.4880546824231601
2019,1196,1305,0.45426739554269185
2019,1199,1436,0.7466445262819907
2019,1211,1192,0.9749999999999999
2019,1242,1318,0.8046581269116982
2019,1246,1101,0.8802173900525172
2019,1261,1463,0.8548273338785842
2019,1268,1125,0.5374692649053879
2019,1276,1285,0.8799974318155822
2019,1277,1133,0.9424613951944348
2019,1278,1257,0.4128924264364494
2019,1293,1266,0.42908696999939766
2019,1345,1330,0.8757964169115654
2019,1437,1388,0.5644618085289166
2019,1459,1371,0.7185266256380338
2019,1138,1113,0.800737925789279
2019,1181,1295,0.9749999999999999
2019,1222,1209,0.9265085124540597
2019,1234,1153,0.21335611173023236
2019,1251,1280,0.34451366071890155
2019,1314,1233,0.9749999999999999
2019,1326,1235,0.36752657880737016
2019,1328,1279,0.41222625397241586
2019,1332,1458,0.3798609613725901
2019,1397,1159,0.9236725743711736
2019,1403,1297,0.8857524362250624
2019,1414,1243,0.2777391114360227
2019,1416,1433,0.42750211564364954
2019,1438,1205,0.9685333124099952
2019,1439,1387,0.8451552059424337
2019,1449,1429,0.5272874539086728
2019,1120,1242,0.5218583997139815
2019,1199,1293,0.6935867198743798
2019,1211,1124,0.9258108742188582
2019,1246,1459,0.6129474378486536
2019,1261,1268,0.6027273999686589
2019,1276,1196,0.7498948394277527
2019,1277,1278,0.7724231377730257
2019,1345,1437,0.6667086826911522
2019,1181,1416,0.8848219854190157
2019,1222,1326,0.8785251630376176
2019,1314,1449,0.7950098362243236
2019,1332,1414,0.5539375526040919
2019,1397,1234,0.8138921149290365
2019,1403,1138,0.6274046828714159
2019,1438,1328,0.8561564311962142
2019,1439,1251,0.6842474133375942
2019,1211,1199,0.8417746805010685
2019,1345,1397,0.5167631373985486
2019,1403,1276,0.4093582196691873
2019,1438,1332,0.8704372052208511
2019,1120,1314,0.2847211382807423
2019,1181,1439,0.7278954707399388
2019,1246,1222,0.545423282676823
2019,1277,1261,0.5630681389598069
2019,1403,1211,0.20515260022507303
2019,1438,1345,0.5744355472555608
2019,1120,1246,0.40124097105029416
2019,1277,1181,0.2840629909807565
2019,1403,1277,0.5348964844927928
2019,1438,1120,0.646169325658617
2019,1438,1403,0.5884421887535386
2019,3113,3416,0.803601574430598
2019,3138,3353,0.21196824277037699
2019,3155,3377,0.30160003572386335
2019,3163,3406,0.9749999999999999
2019,3199,3137,0.7105427008053655
2019,3231,3400,0.27261496906681826
2019,3234,3273,0.9287538085624265
2019,3257,3352,0.9749999999999999
2019,3266,3349,0.877501495337456
2019,3274,3195,0.691964554512021
2019,3276,3243,0.6763430709308297
2019,3280,3380,0.9749999999999999
2019,3281,3179,0.49405006121523504
2019,3332,3340,0.9749999999999999
2019,3376,3125,0.8297990811933298
2019,3401,3460,0.8258530128618119
2019,3124,3101,0.9749999999999999
2019,3140,3120,0.543534389512182
2019,3143,3314,0.5525632555348585
2019,3211,3114,0.9162941720462043
2019,3235,3308,0.943695398142542
2019,3246,3343,0.8059787932862283
2019,3268,3347,0.9738076028969687
2019,3277,3141,0.3749252623800931
2019,3283,3177,0.2971733752045561
2019,3301,3263,0.8572715880164467
2019,3323,3126,0.9749999999999999
2019,3333,3129,0.7779362846404674
2019,3355,3346,0.7685445964302449
2019,3390,3413,0.955423802737052
2019,3393,3200,0.9559363244885489
2019,3417,3397,0.6661250698990222
2019,3113,3274,0.44068980036458133
2019,3163,3138,0.9738454006856628
2019,3234,3281,0.769939286598919
2019,3257,3276,0.9295022711825716
2019,3280,3155,0.9749999999999999
2019,3332,3231,0.9749999999999999
2019,3376,3199,0.618692452173008
2019,3401,3266,0.32896618319230264
2019,3124,3143,0.9749999999999999
2019,3283,3235,0.16375998487845095
2019,3301,3246,0.4562216102707385
2019,3323,3277,0.9749999999999999
2019,3333,3211,0.5402109218481879
2019,3355,3393,0.3513050914396417
2019,3390,3140,0.7372387173424674
2019,3417,3268,0.24153964448755044
2019,3163,3417,0.966405846278567
2019,3257,3333,0.724692622813466
2019,3280,3113,0.960596669454804
2019,3332,3355,0.9095672396346319
2019,3124,3376,0.9596484240318859
2019,3234,3301,0.589592006167663
2019,3323,3401,0.9679418980936999
2019,3390,3283,0.9465700977589806
2019,3163,3257,0.5586847140786425
2019,3332,3280,0.3144360416457256
2019,3124,3234,0.8764080382761688
2019,3323,3390,0.8537982739230149
2019,3124,3332,0.6296968536566424
2019,3323,3163,0.709191928708364
2019,3124,3323,0.46713413131058923
2019,1396,1125,0.41919812006928725
2019,1341,1192,0.4791906745025762
2019,1385,1113,0.5374491725570392
2019,1300,1295,0.544659532820242
2019,1308,1120,0.30487624968526494
2019,1393,1124,0.5096084533302333
2019,1305,1196,0.5200317323366173
2019,1436,1199,0.2463724952052097
2019,1192,1211,0.024999999999999998
2019,1318,1242,0.21639415846287924
2019,1101,1246,0.1213937911089035
2019,1463,1261,0.1377113489931691
2019,1125,1268,0.46717973819113895
2019,1285,1276,0.11544010782581689
2019,1133,1277,0.059361433665075646
2019,1257,1278,0.5806529193616411
2019,1266,1293,0.5587726616882711
2019,1330,1345,0.12531871446709303
2019,1388,1437,0.4254200381413066
2019,1371,1459,0.27468060379336673
2019,1113,1138,0.2134023169892115
2019,1295,1181,0.024999999999999998
2019,1209,1222,0.07789484571809394
2019,1153,1234,0.790642915151125
2019,1280,1251,0.6662272407201015
2019,1233,1314,0.024999999999999998
2019,1235,1326,0.6398459790609531
2019,1279,1328,0.5937390246128931
2019,1458,1332,0.6360380712686056
2019,1159,1397,0.07801765713437143
2019,1297,1403,0.11475220082990498
2019,1243,1414,0.7354597675399607
2019,1433,1416,0.5703474260017921
2019,1205,1438,0.03184322511970421
2019,1387,1439,0.1552424585983478
2019,1429,1449,0.47830727149543184
2019,1242,1120,0.4727554078963084
2019,1293,1199,0.30913323023964917
2019,1124,1211,0.07374175933224983
2019,1459,1246,0.3839778450579674
2019,1268,1261,0.3811911109769401
2019,1196,1276,0.25300933584388685
2019,1278,1277,0.23890284453370567
2019,1437,1345,0.32294180424455643
2019,1416,1181,0.11188250687085435
2019,1326,1222,0.13688701532564135
2019,1449,1314,0.20923318475414615
2019,1414,1332,0.4638597082720276
2019,1234,1397,0.19111352155818137
2019,1138,1403,0.3938486367328944
2019,1328,1438,0.14460377850614298
2019,1251,1439,0.33609977883289904
2019,1199,1211,0.16006235497634785
2019,1397,1345,0.4815624155812803
2019,1276,1403,0.595613290668281
2019,1332,1438,0.1333147960673539
2019,1314,1120,0.6995333786993693
2019,1439,1181,0.26986125516594356
2019,1222,1246,0.46092724940257
2019,1261,1277,0.4325327522300175
2019,1211,1403,0.7966093499735176
2019,1345,1438,0.41885894535985874
2019,1246,1120,0.6014426207893069
2019,1181,1277,0.7175609960944732
2019,1277,1403,0.46008270362469633
2019,1120,1438,0.33774829118561817
2019,1403,1438,0.41144939183513635
2019,3416,3113,0.19998527313550848
2019,3353,3138,0.7751594024324241
2019,3377,3155,0.6968663308431327
2019,3406,3163,0.024999999999999998
2019,3137,3199,0.2895340471186947
2019,3400,3231,0.7130290380220001
2019,3273,3234,0.06898947282855086
2019,3352,3257,0.024999999999999998
2019,3349,3266,0.1147964180722529
2019,3195,3274,0.31299130055157487
2019,3243,3276,0.31677238764210436
2019,3380,3280,0.024999999999999998
2019,3179,3281,0.4785549111280646
2019,3340,3332,0.024999999999999998
2019,3125,3376,0.16503398791675422
2019,3460,3401,0.18705600909863693
2019,3101,3124,0.024999999999999998
2019,3120,3140,0.43016618281157115
2019,3314,3143,0.4421341201047861
2019,3114,3211,0.09133800671582656
2019,3308,3235,0.05302795090039719
2019,3343,3246,0.16873772715848742
2019,3347,3268,0.026010082251983434
2019,3141,3277,0.6261108183907256
2019,3177,3283,0.6916374235533664
2019,3263,3301,0.1370042623970693
2019,3126,3323,0.024999999999999998
2019,3129,3333,0.21491331941109176
2019,3346,3355,0.23770356943582827
2019,3413,3390,0.0465207244101631
2019,3200,3393,0.04014631481001498
2019,3397,3417,0.34096823715615954
2019,3274,3113,0.5582165105771058
2019,3138,3163,0.025701038650637754
2019,3281,3234,0.2072690056253999
2019,3276,3257,0.08344551434974007
2019,3155,3280,0.024999999999999998
2019,3231,3332,0.024999999999999998
2019,3199,3376,0.3694836746762561
2019,3266,3401,0.6754190865082064
2019,3143,3124,0.024999999999999998
2019,3235,3283,0.8335101462852919
2019,3246,3301,0.5279479922972559
2019,3277,3323,0.024999999999999998
2019,3211,3333,0.4565121897863821
2019,3393,3355,0.6362212558279048
2019,3140,3390,0.26271061026041725
2019,3268,3417,0.7459648242383843
2019,3417,3163,0.028985832513650604
2019,3333,3257,0.2707988965222824
2019,3113,3280,0.0378814350986876
2019,3355,3332,0.07993648501169222
2019,3376,3124,0.0379624735926676
2019,3301,3234,0.39777888693833224
2019,3401,3323,0.028469026796632973
2019,3283,3390,0.051734342811296394
2019,3257,3163,0.43300552736973136
2019,3280,3332,0.6358087557198057
2019,3234,3124,0.12098107819201705
2019,3390,3323,0.1334058862250131
2019,3332,3124,0.33843999210517317
2019,3163,3323,0.2604059071894856
2019,3323,3124,0.5290257882714429
