,TeamID,Season,Rating_Mean,Rating_Median,Rating_Std,Rating_Min,Rating_Max,Rating_Last,Rating_Trend
0,1101,2014,792.3221197507444,773.1391155782787,226.94507308522378,430.764363590147,1134.2985477408097,430.764363590147,-36.1420353304711
1,1101,2015,418.70647317798097,420.86941116447474,150.54842094531463,160.47455107037345,693.0453743121752,199.26443556570493,-9.230027614305262
2,1101,2016,303.8550943932275,293.84304951701256,111.64612589425883,148.14948371716963,479.7323387050485,437.92111191871817,12.57341817730451
3,1101,2017,438.73024176674886,451.4142173843821,96.03025884896374,252.50185858379885,625.586558297891,537.0826652770284,3.999740679064919
4,1101,2018,707.1403946309315,739.0630330200819,114.62461832281984,478.66023814367435,870.1705878243953,635.6346431699745,5.855946710845559
5,1101,2019,1088.0108123860143,1107.3921070357028,149.03988906322968,705.3945075694705,1362.905280808323,1362.905280808323,16.43505473251076
6,1101,2020,1203.2172765171929,1200.0427508256469,59.50717693384031,1071.835930717534,1310.3298005386746,1279.4643166451506,1.657942157374101
7,1101,2021,1563.0052793339328,1561.5653723489154,70.51703173191018,1385.9121174975978,1689.476883250267,1689.476883250267,8.796320178523834
8,1101,2022,1663.4182884950521,1649.5765948679696,95.64812949841085,1509.5960545406954,1854.6664732412478,1726.788167164102,-4.294568238755816
9,1101,2023,1426.8111623149412,1425.1107003776433,152.16944427340957,1177.6804013596923,1742.5302683906782,1177.6804013596923,-17.221912593674677
10,1101,2024,1225.4727975217531,1204.480219046106,118.59041743521692,1016.149907474093,1483.4535569976229,1359.6497717351353,1.6958491538730525
11,1101,2025,1211.6787917173967,1254.5512014349197,114.37971998454411,1006.3882142850812,1365.5063650454665,1041.8288654829767,-19.066474442917503
12,1102,1985,880.2945653649323,816.1002483657886,182.61750327526164,624.6929408670271,1200.0,780.6078733403855,-22.103142983179175
13,1102,1986,646.2158929114435,648.5477636359707,74.19555254010425,514.3731336787872,789.9413625401539,647.8363170641138,-7.375834926708503
14,1102,1987,777.3727997904319,776.6583381856146,72.54718327454627,614.4120149506742,911.6472191163621,756.661349412072,6.234693383909181
15,1102,1988,779.1601358803124,763.5781042519671,119.13591908564553,578.2035124487551,990.9130792953877,660.9866408641376,11.00265128284494
16,1102,1989,874.9439562530468,825.2200929365407,192.9312449718343,582.2039500789548,1163.1931648623179,1031.292720169175,24.016137155579262
17,1102,1990,920.9620013490257,907.8895240847553,106.12205325017891,766.3468624492139,1145.6555172477586,1123.9308202162404,0.7974819193196855
18,1102,1991,830.6526062668196,797.808027337076,112.21012323753318,712.3814965104071,1142.384426635806,780.7842302554312,-11.065976272303745
19,1102,1992,548.5001199000129,525.6539608063761,94.73904179001708,414.2125019501756,697.2949121216399,623.4815142130682,4.622168574516683
20,1102,1993,603.8356056943222,620.0331294557807,63.81748596453663,453.4793548909321,732.721304704609,547.694856906182,1.2709894117021396
21,1102,1994,447.5446574233683,437.2901671549092,85.68409637650895,320.68539064569194,642.1745585806403,627.4441364347472,3.123212695478531
22,1102,1995,588.3312983599777,565.2404853155351,83.57108117109551,486.13412642882696,756.5005779165708,725.514888582545,5.020105919495488
23,1102,1996,583.028678923137,578.3613102665568,82.72189887364206,446.9748706404134,771.0256113648327,446.9748706404134,-10.240587812229872
24,1102,1997,427.8050957941272,418.60728642749973,54.08243147244099,322.47663437422864,518.4978840912229,488.7239998569377,4.26152607179786
25,1102,1998,582.4736748143803,587.6390297372783,47.0942518534213,508.9007715476892,670.8325595271356,603.1202450516658,4.532281872596482
26,1102,1999,733.5429954215219,726.34891419707,52.26247156129757,637.1644696611446,837.7187840600195,804.9894294202409,3.791405748134926
27,1102,2000,725.2329836844809,750.4926105655874,66.79079180123446,583.3334736665548,860.1596824575719,754.9248355348957,3.8670405130423533
28,1102,2001,763.5796578262019,766.7023767580094,79.03622416327866,563.5781067542111,879.1925330218943,857.9541668049145,3.6725639798727285
29,1102,2002,953.264625104691,936.3661806176588,76.94563463904547,848.3287840673776,1118.7473384417513,967.5564706768282,5.260801299910245
30,1102,2003,1164.6973193850422,1183.3975514365775,87.95370538076709,953.5211894410955,1273.5561163637112,1245.3939381125329,8.589106230850177
31,1102,2004,1682.745896149194,1733.0014340751577,319.7142995918133,1189.710772364405,2110.7120431634958,2019.2659512272776,37.56325549507228
32,1102,2005,1944.667132698593,1946.0440175625956,65.65304270564069,1794.2999834979832,2062.2556069179286,1881.1607320252472,-1.4747418607210976
33,1102,2006,2088.8147271435096,2106.6562791290935,105.05036333449014,1892.098187445227,2284.13347055393,2177.9173638389116,10.39593848336771
34,1102,2007,2420.57218162702,2429.732536708211,134.1770089804871,2146.7875364770102,2638.348991070547,2146.7875364770102,3.5446395802258213
35,1102,2008,1872.425206834903,1827.2861392323416,142.09776034128816,1724.6038880606932,2165.3614596001767,1799.3815987012485,-13.618763699937293
36,1102,2009,1411.3522312613206,1396.870509012453,261.7254886485345,1047.3467272746109,1811.903019654408,1108.8264304267773,-29.862827027635877
37,1102,2010,1040.9304006013388,1043.2713887432321,58.729147151043726,915.5359832605501,1149.5697474094911,993.203924161623,-4.568733697643321
38,1102,2011,1341.938921198709,1360.1407781064781,119.49311885446043,1036.4809794014104,1508.5424824602615,1471.9607017767025,13.468762664364139
39,1102,2012,1442.847775638748,1445.2775684311327,58.77633068564448,1295.1150417220022,1535.3696745063385,1378.6017002253548,-4.51872888300193
40,1102,2013,1597.4065448958177,1563.879153449253,157.77734518302856,1396.0103808827223,1821.4352711611432,1777.763695949713,17.5519475084692
41,1102,2014,1490.0486965656892,1510.9748820771101,121.39490862870723,1289.140838506347,1796.2784499834017,1411.005376210725,-12.2363227291512
42,1102,2015,1322.794477849903,1315.94769139823,100.29420368194836,1164.3069274319066,1497.2356411561452,1478.5832612614133,5.1406188964749555
43,1102,2016,1395.5422938841502,1406.5634411904662,116.95508201123072,1127.9598850947968,1593.5857841834022,1292.5644642095835,-7.605473866619179
44,1102,2017,1200.6562184514437,1195.1728999113761,73.283436770305,1084.2144595537331,1350.380620579856,1159.3669919587498,-5.467611339114127
45,1102,2018,1085.4014939773967,1118.5414890095924,124.1051648337682,866.2623208360619,1293.4924154775242,1142.4151621916753,-1.6627766736111709
46,1102,2019,1157.374986810326,1157.8052710013526,119.45628718334703,955.5008184812434,1358.461345765389,1287.6199046715544,10.921299673523967
47,1102,2020,1203.9375011221791,1204.2171332339788,80.14490491788457,1027.506633926877,1377.5245175865252,1170.4314469713,-3.972046609814381
48,1102,2021,1078.9589053509194,1168.7858899317994,158.98306237978758,815.4224390315335,1267.6168692007277,848.0460861230697,-19.16262942899384
49,1102,2022,1064.4679075270315,1068.9017516802446,86.84369550567966,809.3592440734103,1200.3808754284928,984.0585399692025,0.8254259575606138
50,1102,2023,1243.5639814109697,1299.6614844403853,176.3787772935676,928.917364880095,1493.0543492153856,1281.8261273504809,15.761658471232773
51,1102,2024,1126.6036768554739,1108.9009905233668,99.11012905435985,963.8711039540807,1360.668346834735,1008.7777528048549,-8.48049761313916
52,1102,2025,816.8327809045318,818.197922509778,90.80978627649422,686.0391870782521,1007.9184353756243,686.0391870782521,-13.773188475656108
53,1103,1985,1047.2739280493292,1044.140890358162,102.1431566306684,872.3247847902833,1258.7567881724185,983.7086563129424,-7.508796958108435
54,1103,1986,1180.0541385528995,1193.0686776432506,144.40014814035396,940.3876708256352,1471.0368914116732,1471.0368914116732,18.124872119773126
55,1103,1987,1559.2078295535819,1552.4849023833399,80.05431235741047,1412.2907316829865,1716.4806286583512,1471.25303148358,-0.7267423181094519
56,1103,1988,1480.6482846745303,1491.2090896093853,77.42749773913147,1351.998563984945,1626.860136454023,1566.0425205669744,8.503783155046097
57,1103,1989,1572.6988376679951,1568.9668322587722,73.06570793537651,1427.6822810227386,1715.4103279797362,1629.8677824254573,-4.985124612290102
58,1103,1990,1556.9031377800202,1581.9631649891526,103.51349039523055,1221.695483444339,1670.1833340009443,1221.695483444339,-9.006285019222197
59,1103,1991,1272.5776420559926,1288.5534311822298,103.94437326444839,1105.5013023783592,1470.2303616169165,1147.6698073523828,-5.923887601741072
60,1103,1992,1164.7432357914734,1168.4991131767601,93.13879514067509,965.5987728594077,1338.701815846226,1134.9031335575553,7.873667818622909
61,1103,1993,883.4383457597778,930.3548950238959,201.95006151065917,529.4348706961048,1146.1415905855354,607.4981532460063,-26.203716526861687
62,1103,1994,678.7873636226227,682.9700495890751,91.03399419725194,530.7183270227762,848.242842751699,530.7183270227762,-6.404039281103267
63,1103,1995,642.9663222535786,654.08670200695,96.98362082122449,469.4338395295399,818.6838059058191,570.1099916393283,0.38014937159230366
64,1103,1996,463.8279482167329,443.6217117061597,132.6342881521633,235.28850696625764,727.070218226862,235.28850696625764,-17.230089641363406
65,1103,1997,387.4726197911249,465.8842833134471,183.1843816185192,106.81722401635659,627.6483121397247,603.4611116063589,22.52979639918167
66,1103,1998,974.993742371964,930.3485381859298,270.10621701287243,598.1292405412114,1455.833455143948,1373.0076224354584,34.25549477114928
67,1103,1999,1578.4980958390597,1600.3551591652476,100.22021702095772,1356.3579534275545,1759.175857845053,1609.7335545057645,8.350610801437748
68,1103,2000,1743.415854430244,1746.5104037954704,101.47352376160954,1532.314735572842,1955.464030728958,1532.314735572842,3.1492652967267314
69,1103,2001,1427.6919329771501,1424.8188785964444,67.55212273465227,1279.2573078035937,1575.5481028204254,1323.3719343586697,-5.43505976353231
70,1103,2002,1061.534541472048,1025.6759882442564,137.37158329736104,855.9213193394008,1396.1213270964831,1027.8923685787368,-7.155197828912058
71,1103,2003,1164.5020007054322,1161.0331322180225,135.798546296304,951.7076652081179,1471.2434131455377,1310.2657339504378,14.790984721697162
72,1103,2004,1358.0899472563037,1350.98833389653,85.46792116040595,1178.3238467456808,1524.6546558020946,1178.3238467456808,-6.309664490294967
73,1103,2005,1448.7542999656819,1460.2344707393977,226.21746907377943,1113.0055332030806,1808.7132979352182,1662.4973524728846,26.569056474525727
74,1103,2006,1872.3356579925892,1923.965430900358,129.98141262009102,1630.5894066209319,2028.5172947356807,1928.3339737966835,12.566184968814149
75,1103,2007,1977.3620960248152,2003.2230252693168,101.27635552370839,1820.8123198830167,2179.232263026692,2097.1819716303817,9.346589973383002
76,1103,2008,2021.0897020472091,2026.741379407721,87.44447227645763,1857.4122293541748,2185.797844228024,1937.9863026921978,-5.551651721475583
77,1103,2009,1772.3021026359067,1763.3757164210294,100.3712342099758,1615.5223786306408,1988.3989537428763,1814.321706002836,-7.034335963972805
78,1103,2010,1835.3249747242116,1850.5689798029125,69.21321954430586,1668.0319538633394,1939.2203736974836,1843.05341376846,4.592749341284312
79,1103,2011,1737.7089896443283,1780.5603413435356,102.22373646990435,1495.398521649665,1892.6575961860842,1875.5046567450158,-3.0626743401695586
80,1103,2012,1876.6188435298054,1889.4518289137118,100.5511135073979,1707.5861183018562,2034.574762824674,1905.5397504306666,6.9291283499396235
81,1103,2013,2042.1640149867746,2066.4550920670317,153.0612211299699,1763.8922566994288,2299.2336212444757,2200.9746393487626,15.575250074080591
82,1103,2014,2005.8799541215253,2028.0293988809042,136.00213008245782,1700.1275510573848,2207.4853265708493,1824.302180727593,-11.959133001037662
83,1103,2015,1762.7952164577537,1808.0250645005492,117.64778377846146,1479.8689513732368,1897.49243878465,1614.1704902297529,-9.049508023850953
84,1103,2016,1861.6456437005802,1875.0074998071336,88.30869015397315,1675.7781292754346,2019.9105858394823,1897.0815394276717,5.867376302501109
85,1103,2017,1987.8653006011446,1966.7428400016954,118.6567456412132,1785.2501365067924,2195.541015651467,1931.2932866125072,6.743192804112078
86,1103,2018,1603.6580342381085,1552.2534792366653,237.93527871344602,1263.5710865093258,1965.1729955431013,1365.1317967739217,-25.036133380590993
