Season,T1_TeamID,T2_TeamID,Pred
2023,1338,1280,0.49075327699318916
2023,1394,1369,0.6409933639278822
2023,1113,1305,0.5091511664268573
2023,1192,1411,0.5609780096261285
2023,1104,1394,0.9297966982243304
2023,1116,1228,0.526923361377406
2023,1120,1234,0.5132189126342127
2023,1181,1331,0.6708629775067841
2023,1202,1438,0.20148939728541637
2023,1222,1297,0.9749999999999999
2023,1242,1224,0.9455836410418877
2023,1268,1452,0.5919052115087184
2023,1281,1429,0.6308132482258331
2023,1321,1129,0.6563035059740927
2023,1336,1401,0.3412373180366982
2023,1343,1112,0.07882592010090769
2023,1361,1158,0.6792160202622128
2023,1397,1418,0.8531195760977633
2023,1400,1159,0.9000488752626794
2023,1417,1421,0.9660690309498197
2023,1124,1364,0.8439928309186386
2023,1163,1233,0.8257760268541574
2023,1166,1301,0.6411523597818833
2023,1192,1345,0.04037253004105309
2023,1194,1272,0.5080246207889838
2023,1211,1213,0.9377738414281526
2023,1231,1245,0.7178797975688485
2023,1243,1286,0.8394378638544527
2023,1246,1344,0.639499929019101
2023,1266,1436,0.9066586913917876
2023,1274,1179,0.7375992875129924
2023,1277,1425,0.572542777307035
2023,1338,1235,0.3469762659290688
2023,1388,1433,0.7304716353709962
2023,1395,1113,0.6705761903639528
2023,1462,1244,0.8656103648706328
2023,1104,1268,0.6356389133028749
2023,1116,1242,0.3337292588293486
2023,1222,1120,0.9030810938961673
2023,1343,1281,0.20730682527930094
2023,1361,1202,0.7762877112733924
2023,1397,1181,0.6233854347777837
2023,1400,1336,0.7894864213744878
2023,1417,1321,0.6802795729212471
2023,1163,1388,0.5917431382398315
2023,1166,1124,0.51990614479273
2023,1194,1192,0.7908954162458521
2023,1211,1395,0.6578680286510418
2023,1243,1246,0.4542618116661048
2023,1274,1231,0.5033616253695493
2023,1277,1266,0.36179780398824135
2023,1462,1338,0.624991617866799
2023,1163,1116,0.7155541870920236
2023,1194,1397,0.2828116670249753
2023,1211,1417,0.41128657249736766
2023,1243,1277,0.560835553490672
2023,1166,1343,0.8536248931724503
2023,1274,1222,0.18900109153818664
2023,1361,1104,0.42361791221698547
2023,1400,1462,0.6386960208605027
2023,1163,1211,0.5104605259341066
2023,1194,1243,0.4555453435096705
2023,1274,1400,0.4050670399858173
2023,1361,1166,0.5154534923518387
2023,1163,1274,0.6322194624836044
2023,1361,1194,0.6186025169244656
2023,1163,1361,0.6475768134886187
2023,3280,3228,0.4409780858780395
2023,3357,3380,0.5436566605699961
2023,3385,3345,0.5317029268564064
2023,3399,3284,0.5283038266013979
2023,3112,3452,0.6960366308102581
2023,3208,3199,0.3832306146881928
2023,3234,3368,0.9749999999999999
2023,3261,3218,0.9749999999999999
2023,3268,3221,0.9749999999999999
2023,3276,3424,0.5880437734069692
2023,3279,3211,0.5420986503067952
2023,3280,3166,0.38572699449962
2023,3323,3381,0.9722697757131187
2023,3343,3301,0.3894340791386708
2023,3355,3425,0.6350302796196948
2023,3376,3313,0.9749999999999999
2023,3378,3266,0.6160439070514985
2023,3390,3357,0.9749999999999999
2023,3428,3205,0.9615564489360056
2023,3439,3151,0.9749999999999999
2023,3124,3104,0.5445357112676374
2023,3160,3292,0.5816041271940646
2023,3163,3436,0.9749999999999999
2023,3181,3233,0.9302596741464608
2023,3195,3450,0.45930279750069253
2023,3231,3399,0.9749999999999999
2023,3257,3179,0.6536591012743214
2023,3274,3329,0.47102082199081396
2023,3314,3385,0.6416708131087159
2023,3326,3241,0.958837225987334
2023,3328,3339,0.7739482764716688
2023,3397,3387,0.8852892652938105
2023,3400,3187,0.9532123810883949
2023,3405,3235,0.29023752939924274
2023,3417,3170,0.8210279781544905
2023,3437,3156,0.8513363858306265
2023,3234,3208,0.7999868717868162
2023,3261,3276,0.9149923677198408
2023,3268,3112,0.6527518362318079
2023,3279,3390,0.13455341956378392
2023,3323,3280,0.7434813702691176
2023,3376,3378,0.9749999999999999
2023,3428,3343,0.7542022563119651
2023,3439,3355,0.7388519730899473
2023,3160,3181,0.42104036858705945
2023,3163,3124,0.7738089808527208
2023,3257,3400,0.30666132833387166
2023,3274,3231,0.11302783362981397
2023,3326,3314,0.6445659181891612
2023,3397,3405,0.7900794023259008
2023,3417,3328,0.5908461716552699
2023,3437,3195,0.7082975616255445
2023,3234,3160,0.7285197180662396
2023,3257,3279,0.5878193658987014
2023,3261,3428,0.7096158611221614
2023,3274,3437,0.2931939811338104
2023,3268,3323,0.5087457378232891
2023,3326,3163,0.3598648880668195
2023,3376,3417,0.9693513601298214
2023,3439,3397,0.6385207539893683
2023,3234,3257,0.6960282315559578
2023,3261,3274,0.9411019171844537
2023,3376,3268,0.9279242322319414
2023,3439,3326,0.5894088013583216
2023,3234,3376,0.08290365522624368
2023,3261,3439,0.6373462381518292
2023,3261,3234,0.6907238250338711
